"booking_id","schedule_id","origin","destination","travel_date","season","is_holiday","bus_type","distance_km","days_in_advance","booking_channel","seat_class","passenger_type","fare_paid_inr","cancellation","refund_inr","net_revenue_inr"
"BK00948","SCH0230","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-26,"Winter",TRUE,"Volvo AC Seater",480,11,"Online","Sleeper","Adult",695,FALSE,0,695
"BK00949","SCH0173","NAGERCOIL","TRICHY",2025-01-20,"Winter",FALSE,"Volvo AC Semi-Sleeper",395,1,"Counter","Sleeper","Adult",835,FALSE,0,835
"BK00950","SCH0368","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-12-09,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,0,"Online","Sleeper","Adult",1080,FALSE,0,1080
"BK00951","SCH0061","TIRUNELVELI","TRICHY",2024-09-06,"Normal",FALSE,"Volvo AC Semi-Sleeper",315,1,"Counter","Sleeper","Adult",695,FALSE,0,695
"BK00952","SCH0376","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-10-29,"Festive",FALSE,"Volvo AC Sleeper",630,22,"Agent","Semi-Sleeper","Adult",910,FALSE,0,910
"BK00953","SCH0038","NAGERCOIL","TIRUNELVELI",2024-10-23,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,2,"Online","Sleeper","Child",85,FALSE,0,85
"BK00954","SCH0489","NAGERCOIL","MADURAI",2025-02-26,"Winter",TRUE,"Volvo AC Sleeper",241,0,"Counter","Sleeper","Adult",620,FALSE,0,620
"BK00955","SCH0265","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-15,"Festive",TRUE,"Volvo AC Seater",630,28,"Online","Sleeper","Adult",910,FALSE,0,910
"BK00956","SCH0057","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-10-30,"Festive",FALSE,"Volvo AC Sleeper",680,0,"Counter","Semi-Sleeper","Adult",1470,FALSE,0,1470
"BK00957","SCH0373","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-09-24,"Normal",FALSE,"Volvo AC Seater",336,1,"Online","Semi-Sleeper","Adult",730,FALSE,0,730
"BK00958","SCH0166","NAGERCOIL","TRICHY",2024-12-16,"Winter",FALSE,"Volvo AC Sleeper",395,3,"Phone","Sleeper","Adult",770,FALSE,0,770
"BK00959","SCH0071","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-08,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,18,"Online","Seater","Student",765,FALSE,0,765
"BK00960","SCH0030","NAGERCOIL","MADURAI",2024-10-02,"Festive",TRUE,"Volvo AC Seater",241,5,"Online","Semi-Sleeper","Adult",420,TRUE,315,105
"BK00961","SCH0496","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-03,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,19,"Online","Semi-Sleeper","Adult",670,FALSE,0,670
"BK00962","SCH0192","COIMBATORE","SALEM",2024-12-24,"Winter",FALSE,"Volvo AC Seater",165,23,"Counter","Semi-Sleeper","Student",220,FALSE,0,220
"BK00963","SCH0136","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",337,0,"Online","Sleeper","Adult",685,FALSE,0,685
"BK00964","SCH0175","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-03,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,30,"Online","Semi-Sleeper","Adult",615,TRUE,461,154
"BK00965","SCH0377","TIRUCHENDUR","TRICHY",2025-01-15,"Winter",TRUE,"Volvo AC Sleeper",327,0,"Phone","Sleeper","Student",660,FALSE,0,660
"BK00966","SCH0405","NAGERCOIL","MADURAI",2024-12-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,20,"Counter","Sleeper","Adult",365,FALSE,0,365
"BK00967","SCH0322","TIRUPPUR","SALEM",2025-01-26,"Winter",TRUE,"Volvo AC Semi-Sleeper",132,28,"Online","Semi-Sleeper","Adult",180,FALSE,0,180
"BK00968","SCH0157","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-12,"Festive",TRUE,"Volvo AC Semi-Sleeper",347,5,"Online","Sleeper","Senior",490,FALSE,0,490
"BK00969","SCH0379","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-01-17,"Winter",FALSE,"Volvo AC Sleeper",347,10,"Online","Sleeper","Senior",460,FALSE,0,460
"BK00970","SCH0128","MADURAI","TRICHY",2024-09-21,"Normal",FALSE,"Volvo AC Sleeper",135,24,"Online","Sleeper","Adult",200,FALSE,0,200
"BK00971","SCH0408","NAGERCOIL","MADURAI",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",241,4,"Online","Sleeper","Senior",410,FALSE,0,410
"BK00972","SCH0348","NAGERCOIL","TRICHY",2025-02-24,"Winter",FALSE,"Volvo AC Sleeper",395,1,"Online","Sleeper","Senior",865,FALSE,0,865
"BK00973","SCH0475","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-29,"Festive",FALSE,"Volvo AC Sleeper",631,1,"Agent","Semi-Sleeper","Adult",1370,FALSE,0,1370
"BK00974","SCH0414","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-01-10,"Winter",FALSE,"Volvo AC Semi-Sleeper",680,4,"Online","Sleeper","Adult",1190,FALSE,0,1190
"BK00975","SCH0345","COIMBATORE","SALEM",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",165,9,"Online","Semi-Sleeper","Student",250,FALSE,0,250
"BK00976","SCH0370","NAGERCOIL","TRICHY",2024-10-15,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,14,"Online","Seater","Adult",605,FALSE,0,605
"BK00977","SCH0491","MADURAI","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",135,6,"Online","Semi-Sleeper","Senior",210,FALSE,0,210
"BK00978","SCH0107","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-24,"Festive",TRUE,"Volvo AC Sleeper",480,30,"Online","Semi-Sleeper","Adult",635,FALSE,0,635
"BK00979","SCH0394","THANJAVUR","TRICHY",2025-02-02,"Winter",FALSE,"Volvo AC Seater",77,17,"Phone","Seater","Adult",110,FALSE,0,110
"BK00980","SCH0037","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-02,"Winter",FALSE,"Volvo AC Sleeper",631,9,"Counter","Seater","Senior",840,FALSE,0,840
"BK00981","SCH0074","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-22,"Festive",FALSE,"Volvo AC Sleeper",347,14,"Online","Seater","Student",440,FALSE,0,440
"BK00982","SCH0433","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,24,"Online","Sleeper","Senior",665,FALSE,0,665
"BK00983","SCH0375","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,26,"Online","Semi-Sleeper","Adult",640,FALSE,0,640
"BK00984","SCH0372","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,10,"Online","Semi-Sleeper","Adult",670,FALSE,0,670
"BK00985","SCH0023","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-11-17,"Festive",FALSE,"Volvo AC Sleeper",346,18,"Online","Sleeper","Adult",570,FALSE,0,570
"BK00986","SCH0284","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-01,"Festive",FALSE,"Volvo AC Semi-Sleeper",631,10,"Counter","Sleeper","Adult",1000,FALSE,0,1000
"BK00987","SCH0092","NAGERCOIL","TIRUNELVELI",2024-12-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,23,"Online","Seater","Senior",110,FALSE,0,110
"BK00988","SCH0037","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-02,"Winter",FALSE,"Volvo AC Sleeper",631,17,"Online","Semi-Sleeper","Adult",935,FALSE,0,935
"BK00989","SCH0124","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-09,"Festive",FALSE,"Volvo AC Semi-Sleeper",336,9,"Counter","Semi-Sleeper","Student",410,FALSE,0,410
"BK00990","SCH0086","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-19,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,20,"Online","Sleeper","Senior",425,FALSE,0,425
"BK00991","SCH0471","NAGERCOIL","TIRUNELVELI",2024-12-28,"Winter",FALSE,"Volvo AC Sleeper",84,29,"Online","Seater","Child",60,FALSE,0,60
"BK00992","SCH0321","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-01-19,"Winter",FALSE,"Volvo AC Seater",337,4,"Online","Semi-Sleeper","Adult",590,FALSE,0,590
"BK00993","SCH0499","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-11-17,"Festive",FALSE,"Volvo AC Semi-Sleeper",347,0,"Phone","Semi-Sleeper","Student",655,FALSE,0,655
"BK00994","SCH0388","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-26,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,0,"Online","Sleeper","Student",580,FALSE,0,580
"BK00995","SCH0178","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,"Winter",FALSE,"Volvo AC Seater",631,11,"Online","Sleeper","Senior",870,FALSE,0,870
"BK00996","SCH0433","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,14,"Phone","Sleeper","Adult",820,TRUE,615,205
"BK00997","SCH0456","TIRUCHENDUR","MADURAI",2024-11-20,"Festive",FALSE,"Volvo AC Sleeper",195,9,"Phone","Semi-Sleeper","Adult",320,FALSE,0,320
"BK00998","SCH0253","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-23,"Festive",FALSE,"Volvo AC Seater",631,9,"Online","Semi-Sleeper","Adult",1005,FALSE,0,1005
"BK00999","SCH0292","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-02,"Winter",FALSE,"Volvo AC Sleeper",630,3,"Counter","Semi-Sleeper","Adult",1310,FALSE,0,1310
"BK01000","SCH0247","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-12-14,"Winter",FALSE,"Volvo AC Semi-Sleeper",347,1,"Online","Sleeper","Student",645,FALSE,0,645
"BK01001","SCH0405","NAGERCOIL","MADURAI",2024-12-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,1,"Counter","Semi-Sleeper","Adult",530,FALSE,0,530
"BK01002","SCH0490","NAGERCOIL","TRICHY",2025-02-25,"Winter",FALSE,"Volvo AC Sleeper",395,11,"Online","Seater","Adult",635,TRUE,476,159
"BK01003","SCH0240","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-25,"Festive",FALSE,"Volvo AC Sleeper",337,0,"Online","Seater","Adult",730,FALSE,0,730
"BK01004","SCH0219","NAGERCOIL","TRICHY",2024-09-26,"Normal",FALSE,"Volvo AC Semi-Sleeper",395,13,"Counter","Semi-Sleeper","Adult",585,FALSE,0,585
"BK01005","SCH0104","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-21,"Winter",FALSE,"Volvo AC Seater",346,1,"Phone","Sleeper","Adult",975,FALSE,0,975
"BK01006","SCH0430","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Sleeper",463,0,"Online","Sleeper","Adult",1040,FALSE,0,1040
"BK01007","SCH0336","NAGERCOIL","MADURAI",2025-01-25,"Winter",FALSE,"Volvo AC Seater",241,9,"Counter","Sleeper","Adult",395,FALSE,0,395
"BK01008","SCH0351","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-03,"Winter",FALSE,"Volvo AC Sleeper",336,9,"Agent","Sleeper","Adult",500,FALSE,0,500
"BK01009","SCH0278","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",346,29,"Agent","Sleeper","Adult",575,FALSE,0,575
"BK01010","SCH0345","COIMBATORE","SALEM",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",165,1,"Online","Sleeper","Child",190,FALSE,0,190
"BK01011","SCH0357","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-12,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,4,"Online","Sleeper","Adult",785,FALSE,0,785
"BK01012","SCH0400","MADURAI","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",135,6,"Phone","Sleeper","Student",200,FALSE,0,200
"BK01013","SCH0217","TIRUCHENDUR","MADURAI",2024-11-20,"Festive",FALSE,"Volvo AC Seater",195,9,"Online","Semi-Sleeper","Senior",260,FALSE,0,260
"BK01014","SCH0043","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-04,"Festive",FALSE,"Volvo AC Sleeper",480,4,"Online","Semi-Sleeper","Senior",710,TRUE,532,178
"BK01015","SCH0335","NAGERCOIL","MADURAI",2025-01-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,2,"Online","Sleeper","Adult",490,TRUE,368,122
"BK01016","SCH0107","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-24,"Festive",TRUE,"Volvo AC Sleeper",480,14,"Online","Sleeper","Adult",740,TRUE,555,185
"BK01017","SCH0084","TIRUPPUR","SALEM",2025-02-06,"Winter",FALSE,"Volvo AC Seater",132,27,"Counter","Semi-Sleeper","Adult",180,FALSE,0,180
"BK01018","SCH0416","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-22,"Normal",FALSE,"Volvo AC Semi-Sleeper",463,7,"Online","Semi-Sleeper","Adult",765,FALSE,0,765
"BK01019","SCH0142","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,7,"Phone","Seater","Adult",575,FALSE,0,575
"BK01020","SCH0009","TIRUPPUR","SALEM",2024-12-27,"Winter",FALSE,"Volvo AC Sleeper",132,6,"Online","Semi-Sleeper","Adult",230,FALSE,0,230
"BK01021","SCH0183","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-13,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,21,"Agent","Sleeper","Student",590,FALSE,0,590
"BK01022","SCH0164","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-24,"Festive",FALSE,"Volvo AC Seater",336,28,"Online","Sleeper","Student",385,FALSE,0,385
"BK01023","SCH0092","NAGERCOIL","TIRUNELVELI",2024-12-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,9,"Online","Semi-Sleeper","Adult",135,FALSE,0,135
"BK01024","SCH0227","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-23,"Winter",FALSE,"Volvo AC Semi-Sleeper",336,10,"Online","Semi-Sleeper","Adult",510,FALSE,0,510
"BK01025","SCH0126","NAGERCOIL","TRICHY",2024-09-24,"Normal",FALSE,"Volvo AC Seater",395,30,"Agent","Semi-Sleeper","Student",490,FALSE,0,490
"BK01026","SCH0225","TIRUCHENDUR","TRICHY",2025-02-06,"Winter",FALSE,"Volvo AC Sleeper",327,30,"Online","Sleeper","Adult",430,FALSE,0,430
"BK01027","SCH0119","COIMBATORE","SALEM",2025-02-07,"Winter",FALSE,"Volvo AC Seater",165,14,"Online","Sleeper","Child",140,FALSE,0,140
"BK01028","SCH0276","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-26,"Festive",FALSE,"Volvo AC Seater",630,2,"Online","Seater","Adult",1185,FALSE,0,1185
"BK01029","SCH0038","NAGERCOIL","TIRUNELVELI",2024-10-23,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,0,"Online","Semi-Sleeper","Adult",190,FALSE,0,190
"BK01030","SCH0309","TIRUNELVELI","TRICHY",2024-12-27,"Winter",FALSE,"Volvo AC Semi-Sleeper",315,24,"Online","Semi-Sleeper","Adult",420,FALSE,0,420
"BK01031","SCH0409","NAGERCOIL","TIRUNELVELI",2025-01-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,25,"Counter","Sleeper","Student",110,FALSE,0,110
"BK01032","SCH0396","MADURAI","TRICHY",2024-11-27,"Festive",FALSE,"Volvo AC Sleeper",135,12,"Counter","Seater","Senior",195,TRUE,146,49
"BK01033","SCH0101","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-12-07,"Winter",FALSE,"Volvo AC Semi-Sleeper",680,15,"Online","Sleeper","Senior",900,FALSE,0,900
"BK01034","SCH0081","TIRUPPUR","SALEM",2024-12-21,"Winter",FALSE,"Volvo AC Semi-Sleeper",132,1,"Counter","Sleeper","Adult",300,FALSE,0,300
"BK01035","SCH0430","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Sleeper",463,5,"Online","Sleeper","Adult",740,FALSE,0,740
"BK01036","SCH0355","TIRUNELVELI","TRICHY",2025-02-26,"Winter",TRUE,"Volvo AC Seater",315,8,"Online","Sleeper","Student",430,FALSE,0,430
"BK01037","SCH0091","TIRUNELVELI","TRICHY",2025-01-29,"Winter",FALSE,"Volvo AC Sleeper",315,13,"Counter","Seater","Senior",445,FALSE,0,445
"BK01038","SCH0367","NAGERCOIL","TIRUNELVELI",2024-11-14,"Festive",FALSE,"Volvo AC Seater",84,12,"Counter","Seater","Adult",135,FALSE,0,135
"BK01039","SCH0381","THANJAVUR","TRICHY",2024-09-08,"Normal",FALSE,"Volvo AC Sleeper",77,18,"Online","Sleeper","Adult",110,TRUE,82,28
"BK01040","SCH0440","TIRUPPUR","SALEM",2025-01-04,"Winter",FALSE,"Volvo AC Sleeper",132,0,"Online","Semi-Sleeper","Child",145,FALSE,0,145
"BK01041","SCH0126","NAGERCOIL","TRICHY",2024-09-24,"Normal",FALSE,"Volvo AC Seater",395,17,"Online","Sleeper","Adult",565,FALSE,0,565
"BK01042","SCH0157","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-12,"Festive",TRUE,"Volvo AC Semi-Sleeper",347,9,"Online","Seater","Child",250,FALSE,0,250
"BK01043","SCH0367","NAGERCOIL","TIRUNELVELI",2024-11-14,"Festive",FALSE,"Volvo AC Seater",84,7,"Agent","Seater","Student",125,FALSE,0,125
"BK01044","SCH0183","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-13,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,26,"Phone","Semi-Sleeper","Adult",750,FALSE,0,750
"BK01045","SCH0420","NAGERCOIL","TRICHY",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",395,10,"Online","Seater","Adult",630,FALSE,0,630
"BK01046","SCH0446","TIRUNELVELI","MADURAI",2024-11-09,"Festive",FALSE,"Volvo AC Sleeper",175,17,"Online","Semi-Sleeper","Adult",230,FALSE,0,230
"BK01047","SCH0006","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-27,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,28,"Counter","Sleeper","Adult",560,FALSE,0,560
"BK01048","SCH0068","TIRUNELVELI","MADURAI",2024-10-04,"Festive",FALSE,"Volvo AC Sleeper",175,3,"Online","Seater","Adult",335,FALSE,0,335
"BK01049","SCH0247","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-12-14,"Winter",FALSE,"Volvo AC Semi-Sleeper",347,23,"Online","Sleeper","Adult",485,FALSE,0,485
"BK01050","SCH0299","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-22,"Festive",FALSE,"Volvo AC Sleeper",336,4,"Counter","Semi-Sleeper","Child",275,FALSE,0,275
"BK01051","SCH0143","COIMBATORE","SALEM",2024-09-30,"Normal",FALSE,"Volvo AC Sleeper",165,14,"Online","Semi-Sleeper","Adult",290,FALSE,0,290
"BK01052","SCH0033","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-01-15,"Winter",TRUE,"Volvo AC Sleeper",631,2,"Counter","Sleeper","Adult",1140,FALSE,0,1140
"BK01053","SCH0257","COIMBATORE","SALEM",2024-09-02,"Normal",FALSE,"Volvo AC Sleeper",165,4,"Counter","Sleeper","Adult",310,FALSE,0,310
"BK01054","SCH0351","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-03,"Winter",FALSE,"Volvo AC Sleeper",336,18,"Counter","Sleeper","Adult",470,FALSE,0,470
"BK01055","SCH0108","TIRUCHENDUR","MADURAI",2025-02-10,"Winter",FALSE,"Volvo AC Semi-Sleeper",195,13,"Online","Sleeper","Senior",260,FALSE,0,260
"BK01056","SCH0124","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-09,"Festive",FALSE,"Volvo AC Semi-Sleeper",336,7,"Counter","Seater","Senior",510,FALSE,0,510
"BK01057","SCH0251","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-10-23,"Festive",FALSE,"Volvo AC Sleeper",463,8,"Online","Semi-Sleeper","Senior",655,FALSE,0,655
"BK01058","SCH0066","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-27,"Winter",FALSE,"Volvo AC Sleeper",630,14,"Counter","Semi-Sleeper","Senior",895,FALSE,0,895
"BK01059","SCH0500","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-01-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,23,"Online","Sleeper","Adult",605,FALSE,0,605
"BK01060","SCH0244","NAGERCOIL","MADURAI",2025-02-17,"Winter",FALSE,"Volvo AC Sleeper",241,12,"Online","Semi-Sleeper","Adult",420,FALSE,0,420
"BK01061","SCH0354","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-22,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,2,"Agent","Seater","Senior",840,FALSE,0,840
"BK01062","SCH0307","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",463,5,"Online","Seater","Student",675,FALSE,0,675
"BK01063","SCH0270","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-13,"Winter",FALSE,"Volvo AC Sleeper",463,4,"Phone","Semi-Sleeper","Student",690,TRUE,518,172
"BK01064","SCH0175","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-03,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,11,"Online","Sleeper","Student",630,FALSE,0,630
"BK01065","SCH0396","MADURAI","TRICHY",2024-11-27,"Festive",FALSE,"Volvo AC Sleeper",135,15,"Online","Semi-Sleeper","Adult",200,FALSE,0,200
"BK01066","SCH0193","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,27,"Online","Semi-Sleeper","Student",425,FALSE,0,425
"BK01067","SCH0303","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-15,"Festive",TRUE,"Volvo AC Sleeper",630,1,"Online","Seater","Adult",1500,FALSE,0,1500
"BK01068","SCH0187","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-10-24,"Festive",TRUE,"Volvo AC Semi-Sleeper",680,6,"Online","Sleeper","Adult",1175,FALSE,0,1175
"BK01069","SCH0320","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-26,"Normal",FALSE,"Volvo AC Semi-Sleeper",463,19,"Counter","Seater","Senior",600,FALSE,0,600
"BK01070","SCH0177","THANJAVUR","TRICHY",2024-10-10,"Festive",FALSE,"Volvo AC Sleeper",77,14,"Phone","Semi-Sleeper","Adult",115,FALSE,0,115
"BK01071","SCH0017","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-11,"Festive",FALSE,"Volvo AC Seater",631,4,"Online","Sleeper","Child",515,FALSE,0,515
"BK01072","SCH0115","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-13,"Winter",FALSE,"Volvo AC Sleeper",336,9,"Counter","Sleeper","Adult",515,FALSE,0,515
"BK01073","SCH0044","TIRUNELVELI","TRICHY",2024-11-08,"Festive",FALSE,"Volvo AC Sleeper",315,16,"Online","Semi-Sleeper","Adult",450,FALSE,0,450
"BK01074","SCH0450","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-14,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,2,"Counter","Semi-Sleeper","Student",1035,TRUE,776,259
"BK01075","SCH0379","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-01-17,"Winter",FALSE,"Volvo AC Sleeper",347,2,"Online","Sleeper","Adult",630,TRUE,472,158
"BK01076","SCH0135","TIRUPPUR","SALEM",2025-01-15,"Winter",TRUE,"Volvo AC Sleeper",132,1,"Online","Semi-Sleeper","Adult",305,FALSE,0,305
"BK01077","SCH0411","MADURAI","TRICHY",2024-12-09,"Winter",FALSE,"Volvo AC Sleeper",135,19,"Agent","Sleeper","Adult",190,FALSE,0,190
"BK01078","SCH0093","TIRUNELVELI","MADURAI",2024-11-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",175,3,"Online","Semi-Sleeper","Adult",330,FALSE,0,330
"BK01079","SCH0399","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-19,"Winter",FALSE,"Volvo AC Sleeper",346,13,"Online","Sleeper","Adult",640,FALSE,0,640
"BK01080","SCH0195","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-10-24,"Festive",TRUE,"Volvo AC Seater",336,24,"Counter","Semi-Sleeper","Adult",430,TRUE,322,108
"BK01081","SCH0335","NAGERCOIL","MADURAI",2025-01-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,6,"Counter","Semi-Sleeper","Adult",430,FALSE,0,430
"BK01082","SCH0397","TIRUCHENDUR","TRICHY",2025-02-03,"Winter",FALSE,"Volvo AC Semi-Sleeper",327,4,"Online","Semi-Sleeper","Adult",585,FALSE,0,585
"BK01083","SCH0379","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-01-17,"Winter",FALSE,"Volvo AC Sleeper",347,12,"Online","Sleeper","Adult",540,FALSE,0,540
"BK01084","SCH0133","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-10-09,"Festive",FALSE,"Volvo AC Sleeper",680,6,"Agent","Semi-Sleeper","Senior",1065,FALSE,0,1065
"BK01085","SCH0446","TIRUNELVELI","MADURAI",2024-11-09,"Festive",FALSE,"Volvo AC Sleeper",175,4,"Online","Semi-Sleeper","Senior",255,FALSE,0,255
"BK01086","SCH0424","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",497,29,"Counter","Sleeper","Child",340,FALSE,0,340
"BK01087","SCH0399","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-19,"Winter",FALSE,"Volvo AC Sleeper",346,2,"Online","Sleeper","Adult",760,FALSE,0,760
"BK01088","SCH0317","TIRUCHENDUR","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",327,16,"Online","Sleeper","Senior",395,FALSE,0,395
"BK01089","SCH0398","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-11-06,"Festive",FALSE,"Volvo AC Seater",463,3,"Counter","Sleeper","Adult",820,FALSE,0,820
"BK01090","SCH0130","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-11-14,"Festive",FALSE,"Volvo AC Semi-Sleeper",680,4,"Agent","Sleeper","Adult",1255,FALSE,0,1255
